trip_id,biker_id,from_station_id,to_station_id,tripduration,temperature
8171269,14077,119,75,10.98333333,64
9061699,24705,144,162,12.76666667,44.1
11715953,18976,173,142,4.916666667,82.9
13519351,11428,337,44,8.633333333,44.1
12867238,19506,230,297,9.55,37
6597382,11566,259,260,11.01666667,86
6856135,23230,195,37,9.55,78.1
13125850,16397,133,140,9.716666667,36
8393185,19494,96,49,9.116666667,33.8
8076127,16224,229,152,6.383333333,62.1
8672704,13352,206,202,5.016666667,44.1
13581794,15658,96,301,20.23333333,66
6724175,10387,191,283,5.616666667,73
9418595,20046,168,178,4.983333333,46.9
3438703,19326,227,304,13.76666667,78.1
16069353,22775,16,58,3.833333333,68
9045882,23779,52,283,9.266666667,50
6468099,23487,308,334,12.68333333,90
12500811,24706,306,227,8.05,46
9400055,16196,286,43,6.683333333,55.9
4375029,15774,322,345,5.383333333,28
10786941,11967,199,321,10.43333333,79
5484058,23969,186,283,14.11666667,55.9
13165628,13549,320,181,20.46666667,27
2774190,19116,48,192,13.98333333,73
2985461,13326,20,291,8.083333333,73.9
3711875,24759,291,287,13.18333333,57.9
6318048,18089,111,195,16.03333333,79
5340223,24336,241,274,6.616666667,73.4
2625549,20401,328,204,8.433333333,75.9
3890516,10846,48,66,8.016666667,62.1
15026569,11123,213,374,9.066666667,77
16017175,11589,157,16,21.78333333,69.1
12876610,11576,420,247,8.283333333,32
17301330,24739,169,39,7.65,45
10896486,15685,276,498,12.15,73
2696062,22660,87,48,13.55,64
15749158,20178,59,6,13.31666667,64
7592868,13524,92,6,16.63333333,57.9
7961476,13051,59,282,9.766666667,53.1
17420045,14787,146,134,2.766666667,30
5302125,24935,26,84,9.683333333,63
2164812,14602,225,143,4.783333333,77
8862968,24011,342,320,4.3,35.1
13956544,12437,38,86,16.28333333,64
13049694,18038,17,130,2.266666667,34
8448437,15810,41,38,11.4,57
5239133,19542,304,38,25,44.1
11460285,10128,91,33,9.6,77
8456649,17673,128,80,13.15,48
15983110,18258,273,273,4.783333333,68
8827303,17276,304,300,6.566666667,61
16361746,20807,115,250,6.3,69.1
13104982,17006,280,132,11.08333333,24.1
11643724,11399,294,462,7.866666667,68
9172630,11392,91,125,9.316666667,43
11901537,17571,54,213,25.18333333,71.1
13945809,12043,134,75,4.933333333,55.9
8718664,20706,212,24,5.783333333,28
11784264,22834,54,36,14.2,72
3554877,21569,156,115,2.2,51.1
4552666,15644,112,210,13.83333333,5
12112423,18250,25,112,20.93333333,64
7564661,22222,302,223,16.85,70
4826612,10349,197,100,7.033333333,55
5163564,22773,74,26,18.16666667,64.9
14430198,24855,590,506,23.88333333,71.1
6071109,21249,17,69,6.566666667,78.1
15525070,10205,48,27,7.2,82
15497406,12975,118,127,9.2,84.9
14520701,18502,52,192,9.566666667,81
12865810,11583,589,484,15.75,39
9579701,22663,225,110,14.68333333,55.9
13643701,15252,48,91,8.366666667,64
16665502,19358,72,147,5.216666667,66
12060970,20970,92,33,15.41666667,71.1
11681517,13086,172,145,7.466666667,73
14944555,18365,230,117,26.36666667,71.6
14350750,14138,161,197,8.25,70
12560920,21145,191,260,26.51666667,57
10235025,18572,347,162,11.68333333,80.1
3745050,18921,90,76,28.45,78.1
3875532,17585,88,346,3.3,64
14292580,16918,474,323,18.7,82.9
15656577,22760,328,322,8.266666667,62.1
9174242,14671,328,423,2.5,46
15741411,13036,43,89,13.03333333,75.9
12878591,16589,274,255,13.95,32
5948039,15634,272,168,14.73333333,61
16336049,20784,414,68,3.383333333,69.1
9788231,20854,16,220,17.51666667,78.1
10568238,20653,17,44,19.7,73.9
13482607,17881,115,229,11.78333333,61
10077676,12750,181,214,18.13333333,84
16753221,23013,121,420,13.93333333,73.9
14560692,17856,306,156,32.15,84.9
11663721,18661,62,175,19.28333333,70
13776945,18748,478,239,2.683333333,72
16642002,21307,89,212,9.9,78.1
10918399,12983,31,91,8.95,86
17171441,17894,145,142,4.083333333,48
11377378,18535,301,140,4.233333333,79
4062122,11560,14,282,5.666666667,72
6212971,13701,133,176,9.466666667,78.1
8039177,14020,157,85,16.48333333,57
17351190,12909,332,30,21.35,52
15244138,21758,75,342,20.48333333,82
10260794,24195,329,299,10.4,75.2
8146270,11458,289,291,2.916666667,55
4281435,17886,188,256,14.41666667,24.1
6864213,24970,165,220,16.86666667,73
9392832,22317,225,67,3.966666667,57
13813293,22863,67,190,4.75,70
8620836,20127,133,48,4.733333333,16
11467192,13784,359,143,10.36666667,75
8622174,14164,61,191,17.15,16
13370566,17955,81,283,4.85,52
1705529,11630,231,254,10.7,68
11663784,11279,172,142,8.333333333,70
15489587,13777,192,173,13.43333333,73
12824634,18986,73,283,4.983333333,36
7709995,21522,377,219,28.38333333,75.9
14251570,19285,190,227,13.83333333,68
3605491,17639,24,287,11.28333333,64.4
7106047,18030,141,51,15.31666667,61
5378977,17811,211,91,15.35,80.1
13102168,21275,75,134,4.75,32
11544799,21675,154,13,8.583333333,70
16368992,19118,256,240,2.15,60.1
7936016,17019,261,283,14.01666667,62.1
9101554,12166,61,210,2.95,34
14618469,17770,310,619,17.68333333,68
1949056,10266,44,99,7.45,75
1601301,23015,177,264,21.88333333,73
14046340,19803,174,145,14.21666667,72
17464696,21645,295,325,3.883333333,19
3130069,10247,268,284,19.41666667,64.4
13662731,10194,4,76,16.91666667,82
6680936,15045,22,36,13.63333333,78.1
4246449,13609,37,68,5.666666667,17.1
6428652,15985,369,9,3.666666667,81
2201239,24614,289,199,11.46666667,69.8
6106248,10062,333,130,5.65,64
10691913,11857,120,401,7.25,73
4699143,13637,333,192,17.75,35.1
13684188,16835,344,127,26.56666667,62.1
10799194,13710,6,177,22.33333333,84
9616342,11272,253,165,13.16666667,55.9
13968259,20086,192,133,8.833333333,72
3066669,20605,346,215,5.75,72
6778349,16524,117,268,22.06666667,78.1
14514879,21140,43,100,6.883333333,79
3954674,22727,44,110,8.033333333,59
3029240,19808,333,69,4.766666667,75.9
6947193,19362,259,29,16.51666667,82
17314084,18050,142,273,19.35,33.1
16389776,23457,511,346,21.63333333,61
15255370,10436,128,54,10.05,82.9
3032603,15195,143,157,16.51666667,79
3197729,24764,91,195,10.91666667,73
7770800,18745,43,126,35.1,57.9
2657603,18057,306,240,3.033333333,75
17041227,12052,174,16,16.38333333,72
15752108,20507,80,174,4.933333333,69.1
1337930,12024,227,229,3.4,37.9
10945005,10243,342,122,2.95,84.9
3726140,20102,174,44,5.766666667,62.1
12845593,15811,223,58,5.466666667,35.1
7453419,13551,296,115,4.55,75
1340383,11676,51,320,13.53333333,48
12945079,20059,115,58,15.36666667,34
7745138,20566,173,128,17.66666667,54
4495343,11554,90,195,5.25,34
16405918,15593,301,283,23.11666667,62.1
10833711,17848,134,287,7.183333333,84.9
6726271,11620,38,91,8.15,78.1
3248755,17528,184,149,4.683333333,84
9480912,13632,91,52,8.666666667,55.9
12160378,17470,350,69,16.11666667,63
15402716,12044,154,229,2.35,77
16821108,17752,334,334,24.71666667,66.9
3880518,16115,59,168,4.816666667,55
11848136,20626,293,295,3.366666667,66.9
12436243,15305,191,39,6.083333333,46
5443148,24342,470,474,26.9,54
16787808,12558,190,302,3.65,71.1
9597566,10218,286,153,28.3,59
2612388,23712,306,249,8.033333333,70
3278306,13070,268,346,23.33333333,84
10046880,14531,115,299,8.833333333,80.1
8673566,23289,129,382,13.2,41
6143294,21975,52,53,11.71666667,75
15386131,23713,241,32,5.05,84
14521252,16381,48,236,4.333333333,81
6564599,23180,168,282,14.81666667,73
11986188,23400,287,46,11.38333333,80.1
5499879,16037,225,268,10.76666667,66.9
1138989,20584,220,25,27.21666667,1
7097157,12451,287,60,20.01666667,70
4489932,14697,287,211,10.41666667,30.9
14114593,23628,223,158,17.33333333,71.1
7718036,13862,183,210,4.7,63
9024227,12510,177,251,18.78333333,43
16821724,16393,228,244,8.783333333,66
8428971,17178,77,164,4.1,41
12479453,19861,613,615,10.41666667,53.1
11178100,19631,420,322,5.483333333,77
13778911,24397,142,66,11.58333333,71.1
11973315,20068,620,113,12.91666667,84
1764813,11481,229,227,3.283333333,62.1
9362617,14987,181,43,11.61666667,46
16266797,20443,176,116,24.35,66
11290234,14944,341,321,11.3,75.9
9893168,24618,301,53,8.35,69.1
2014970,23463,157,268,15.11666667,64
12032500,22213,96,194,8.633333333,70
6145867,17219,211,49,14.83333333,78.1
14422704,11788,255,237,14.88333333,78.1
6770259,12717,154,141,15.21666667,80.1
14814136,15346,158,310,5.516666667,78.1
11616440,21000,77,134,7.033333333,75
8463779,10663,331,291,8.55,53.1
12568019,11854,525,520,2.7,63
15354062,10932,199,106,22.21666667,68
15212314,14402,145,268,7.35,72
12043403,16683,106,324,18.68333333,70
12144620,20781,286,174,3,64
16321203,22272,67,225,5.983333333,71.1
4194689,14356,273,168,3.3,48.9
7342535,13937,3,6,8.183333333,82.9
8623323,12110,38,37,4.9,19.9
4626750,21960,106,48,7.266666667,52
10878219,10417,3,4,8.283333333,88
11886138,23677,74,91,5.583333333,62.1
2614348,16227,49,80,9.383333333,66.9
17223646,15743,228,331,19.63333333,37.9
6381241,22173,423,204,8.2,80.1
6151402,13404,126,220,10.46666667,80.1
13663842,14115,58,158,18.96666667,82
11486049,11732,157,35,23.61666667,77
4567429,21929,36,174,4.1,28
14779628,15871,211,91,12.88333333,62.1
9370478,22019,33,112,12.18333333,46.9
16052468,10361,296,327,10.45,72
6480722,14033,345,328,5.6,73
13783211,19097,203,281,4.083333333,66.9
5895119,21504,239,323,16.6,75
12389210,22559,127,152,3.866666667,75.9
3296060,22947,173,287,12.6,73
17514538,22910,150,338,16.13333333,39.9
15730416,16260,153,176,21.78333333,71.1
6449621,16813,128,378,11.35,82
9014009,20657,87,152,2.666666667,39.2
17144134,18731,26,111,10.88333333,35.1
13139766,12490,77,36,3.7,15.1
14440931,24168,43,35,8.883333333,78.1
8144950,15991,502,259,4.233333333,57
14341093,15433,178,15,12.18333333,91
5827698,15152,234,46,25.56666667,66.9
8390297,15616,49,106,10.2,34
10329012,12817,499,260,4.883333333,79
4619345,10646,69,215,16.95,64.9
8499044,15812,343,258,9.15,28.9
15143681,17959,2,3,12.2,70
4196098,11656,230,229,2.15,51.1
10070918,18653,59,150,15.75,75
2573576,12281,91,284,9.433333333,69.8
5888662,19598,182,38,8.883333333,77
5597262,19860,242,239,4.866666667,66
14493194,19665,195,75,10.78333333,82
9591486,16610,176,287,14.96666667,64
14941322,14501,48,620,4,75.9
14916143,19249,159,128,8.916666667,73.9
13093223,13487,48,181,7.3,41
12729370,19561,255,2,3.266666667,46
9148664,14355,40,146,16.53333333,48.9
9508812,13278,214,71,10.73333333,63
8555295,23284,96,174,3,30.9
10688522,17475,459,177,28.38333333,82
5483679,13831,74,133,3.75,57
5805786,12471,210,340,22.43333333,69.1
5114394,11035,198,109,6.533333333,50
3026366,20540,71,346,4.5,70
14311052,19568,333,56,22.98333333,82.9
17257023,22366,91,283,6.15,33.1
12949040,16377,49,321,10.51666667,37
2006278,17935,332,177,10.96666667,80.1
12512683,24100,254,240,3.483333333,46.9
7403407,11970,58,315,9.433333333,62.1
12356369,23547,176,172,15.73333333,66.9
16289518,14028,43,192,10.68333333,66.9
16488491,20214,165,141,16.8,66
9609405,15426,195,177,19.71666667,66.9
15393290,10380,57,320,10.2,82
13890340,20426,37,77,7.233333333,60.1
4167155,21725,43,25,14.03333333,59
13252852,22904,268,332,15.15,68
9591044,22476,38,33,5.266666667,64
5135833,17277,192,80,5.666666667,53.1
4328980,13064,66,211,11.65,36
7949157,14552,37,59,11.85,66
6566590,15316,191,90,5.466666667,71.1
13202240,20135,342,32,7.933333333,48.9
15959551,22119,199,133,5.583333333,81
9274322,12025,376,107,21.95,66
3833861,19101,49,59,16.95,71.1
6672565,15347,53,182,5.183333333,75.9
11615196,13748,168,66,18.03333333,73
12070831,17995,23,198,21.51666667,80.1
15942107,19857,89,24,13.68333333,71.1
7696732,14596,329,296,7.033333333,68
6904651,20105,284,193,29.03333333,84.9
7804716,20371,150,247,15.9,57.9
14470732,18259,181,154,25.23333333,79
2881782,14925,69,146,15.86666667,80.6
15999891,20577,142,54,15.43333333,75.9
12197729,10909,69,54,10.1,66.9
14947805,21322,44,48,13.23333333,78.1
9843451,18008,43,174,7.916666667,79
2460141,16237,91,173,13.53333333,82.9
14350353,18164,310,58,3.583333333,70
12862607,16466,158,376,13.08333333,37
12709614,14245,432,520,6.55,43
7371571,11905,174,283,6.3,66
10549982,23839,91,173,11.95,72
7468688,17587,277,191,11.36666667,68
9080577,13012,57,169,3.716666667,44.1
2286697,10447,174,75,3.216666667,61
8794313,15498,168,45,5.883333333,32
8248415,15537,44,110,6.283333333,55
3838793,12713,131,289,16.28333333,57.9
10286752,15326,281,203,2.283333333,73
8948462,11253,91,286,5.616666667,46.9
5091408,10411,152,332,4.166666667,77
7975896,15551,320,21,4.516666667,53.1
1119824,16560,141,138,9.4,39.9
5794426,24531,261,56,17.9,80.1
7911086,15584,223,340,9.033333333,62.1
4396688,15338,57,55,3.366666667,42.1
9167886,16392,90,172,22.66666667,51.1
8879187,21939,46,173,7.216666667,60.1
3286067,21432,66,100,5.433333333,88
16025509,17189,117,229,6.6,64
15335100,17359,233,81,9.716666667,69.1
4376319,15174,19,19,10.61666667,28
17157278,19002,158,81,24.93333333,37.9
5274686,16537,31,192,12.3,62.1
13525510,19907,268,324,9.95,57
2522256,24821,43,91,10.93333333,72
11144344,11282,181,28,15.3,84
10616299,11002,144,191,17.05,79
16652107,14025,192,89,6.933333333,88
5974247,17715,85,50,20.26666667,66
12807342,17151,37,233,10.36666667,39
15501583,24457,342,275,6.733333333,82.9
6107098,16858,199,74,9.716666667,64.9
8363682,24154,349,126,20.33333333,60.1
12248630,22543,234,141,21.73333333,60.1
3238744,20662,174,196,13.5,75.9
4095489,12611,106,71,15.18333333,53.1
7073104,19538,140,192,19.7,75.9
15204035,11658,229,493,8.483333333,77
10718510,19698,140,38,8.383333333,72
15839541,24673,134,217,6.916666667,73
1231418,10717,91,48,8.85,43
9184637,17943,107,71,4.883333333,48
7998394,13325,474,479,6.983333333,72
14726889,20335,165,298,29.28333333,75
10023614,14755,35,47,10.26666667,84
8380091,17320,77,53,10.88333333,39.2
11581126,23822,300,115,4.333333333,73.9
5383969,17375,67,313,11.65,69.1
7531574,17508,240,246,6.483333333,73
12258701,14218,280,367,8.05,52
9540053,20136,417,423,9.333333333,43
12488762,11795,168,81,12.91666667,46.9
15958603,17454,75,176,13.58333333,81
4284272,19535,85,304,23.08333333,44.1
10629692,23741,227,177,20.16666667,80.1
11173437,13226,264,33,6.516666667,75
3534512,17994,74,77,10.11666667,78.1
9178574,14277,321,146,12.85,60.1
9758340,11558,315,303,19.98333333,69.1
15408682,17474,100,287,7.783333333,79
15435846,21403,181,210,19.96666667,79
13342396,21373,91,40,4.966666667,24.1
12056111,24209,57,59,5.216666667,73
8614081,11778,192,321,7.8,0
13086606,10176,3,25,20.25,36
13779777,18961,199,75,11.88333333,71.1
16060710,17842,493,130,19.66666667,75.9
11239565,17874,195,66,6.116666667,78.1
7366400,23424,264,91,13.05,73
10279435,10338,103,73,6.783333333,70
10078621,11315,183,260,14.73333333,84
7846452,16198,98,72,13.6,72
8362609,13624,364,173,7.933333333,51.1
3590614,19157,115,48,23.08333333,57.9
1934185,16202,284,19,20.95,75.9
16759324,20568,84,313,18.48333333,81
10125485,10674,327,211,21.58333333,71.1
10495315,11587,176,46,4.466666667,73.9
16450230,12536,289,144,7.7,82
2371712,14631,66,77,3.55,73
9143096,16092,18,43,7.316666667,46
1923361,13201,192,331,12.83333333,73.9
2059381,14643,319,302,5.1,62.1
1321029,24076,300,126,14.36666667,33.1
13930613,12085,100,21,27.78333333,54
5892848,11667,158,501,26.23333333,78.1
5550792,13957,287,43,7.083333333,81
17192651,16015,43,174,7.983333333,32
3879256,20240,331,228,19.6,59
8036262,15100,225,113,2.383333333,53.1
8046237,20165,225,229,15.91666667,53.1
2268155,24240,192,112,5.85,64.9
8616244,12484,52,174,6.233333333,16
13939602,23443,329,98,24.18333333,57
17465951,22650,419,322,3.116666667,28
17530376,12818,196,91,11.26666667,3.9
13068137,16910,143,118,5.083333333,54
16952648,22860,196,47,9.033333333,55
9091467,21412,178,370,3.866666667,32
10385274,18408,99,75,14.63333333,62.1
9917750,16426,112,74,12.9,77
6977118,19265,283,194,10.51666667,82.9
12170233,21459,226,117,2.1,62.1
8958113,22946,77,134,4.7,44.1
15609756,22748,69,162,23.13333333,79
3540483,16526,314,231,7.616666667,62.1
9678845,12262,81,198,7.683333333,79
5061533,16156,283,174,4.566666667,50
4584400,22658,72,59,6.066666667,32
14311866,18015,332,113,8.283333333,80.1
4938710,11248,49,81,5.083333333,37
16348377,23903,91,283,5.016666667,57
12684321,15912,229,318,4.316666667,55.9
2948053,18241,118,28,4.466666667,75.9
4954573,15202,67,332,5.9,46.9
16912729,18182,181,38,3.016666667,57
15029589,12570,177,35,18.11666667,73.9
13724458,11156,75,284,6.633333333,59
16769626,18818,186,56,6.766666667,69.1
12687276,16661,148,237,8,48
13848194,23271,46,106,6.583333333,50
4618437,10774,192,215,11.35,62.1
16582573,18083,211,106,12.48333333,73
14560215,22154,115,323,14.6,84.9
17065338,12277,227,115,11.78333333,68
4353315,21231,299,347,11.38333333,48.9
13651600,11194,245,459,26.83333333,77
2508645,11901,177,44,22.13333333,69.1
14127145,17805,210,107,16.06666667,59
10246393,18301,205,124,4.55,73.9
15205649,21267,7,35,29.96666667,78.1
9449460,14155,127,254,22.81666667,82
4787850,22932,229,308,6.7,43
9455410,19700,128,54,8.566666667,66
9794793,13052,53,288,15.66666667,78.1
9470431,18621,211,74,6.05,69.1
13075415,10514,264,38,4.466666667,37.9
5682341,10848,289,359,8.15,71.1
10624461,18868,13,349,3.866666667,82
4437826,15267,37,287,3.933333333,18
7953092,19478,459,454,8.6,59
10582260,24443,35,334,24.41666667,82
13171216,10168,334,85,16.41666667,19
7243702,19128,144,100,19.01666667,77
4986893,20169,5,169,4.666666667,43
11364128,22387,45,192,7.366666667,73.9
14411036,21126,140,37,11.23333333,73
16245769,18557,312,334,14.41666667,63
16301146,15114,190,291,27.38333333,66.9
5760983,10809,268,38,31.25,82
16313821,20559,274,261,11.13333333,61
7403368,14079,123,290,4.266666667,62.1
12309992,15711,81,125,8.05,64.9
17514316,20620,66,18,4.833333333,39
5913094,13169,67,58,13.4,72
9711457,15127,110,196,4.383333333,64
16544236,18772,175,7,14.03333333,75.9
11626409,20038,340,94,13.25,72
1345627,12829,113,20,4.483333333,52
2739368,20490,192,66,6.716666667,68
3420185,16229,195,287,8.933333333,78.1
12722559,15910,81,18,4.033333333,54
7921428,19210,248,322,3.883333333,61
7911554,13943,231,295,4.533333333,62.1
2013384,12602,257,324,26.76666667,66.9
14027250,20286,18,52,4.916666667,66
3849617,18904,112,26,14.8,39.9
16628208,22550,37,52,5.8,91.9
16518495,22441,48,220,21.38333333,73.9
12273812,17098,229,326,10.46666667,48.9
2206036,13077,307,87,32.7,82
10949291,11236,182,85,7.116666667,80.1
16580499,13231,35,114,28.66666667,82
8056966,20572,110,37,7.233333333,62.1
16442976,12849,259,507,3.466666667,82
15214476,16291,142,91,13.28333333,68
10696760,13645,264,91,15.38333333,78.1
17260927,23054,458,13,24.75,46
16089644,14670,188,308,19.23333333,70
14502250,16338,25,251,20.78333333,93.9
5051670,10870,229,230,6.783333333,71.1
12899365,23813,41,81,7.1,17.1
